Index,Date,Airport,User Class,Aircraft Type,Departures,Nautical MPG,Fuel Cost(Avg),Passenger Capacity,NM Distance to MCO (Orlando),NM Distance to DAB (Daytona Beach),Estimated Fuel Cost to MCO,Estimated Fuel Cost to DAB
198,9/21/2022,MSY,Air Carrier,B752 - Boeing 757-200,8,0.13,3.49,200,478.1618707,482.6873038,12836.81,12958.3
199,9/21/2022,RSW,Air Carrier,B752 - Boeing 757-200,7,0.13,3.49,200,116.2419788,162.9839277,3120.65,4375.49
200,9/21/2022,TPA,Air Carrier,B752 - Boeing 757-200,10,0.13,3.49,200,70.35989854,106.1965662,1888.89,2850.97
201,9/22/2022,ATL,Air Carrier,B752 - Boeing 757-200,129,0.13,3.49,200,351.4968047,318.6082765,9436.34,8553.41
202,9/22/2022,BNA,Air Carrier,B752 - Boeing 757-200,2,0.13,3.49,200,536.1061218,504.3115991,14392.39,13538.83
203,9/22/2022,CHS,Air Carrier,B752 - Boeing 757-200,4,0.13,3.49,200,276.0902329,229.3231099,7411.96,6156.44
204,9/22/2022,FLL,Air Carrier,B752 - Boeing 757-200,9,0.13,3.49,200,154.4543168,192.6778018,4146.5,5172.66
205,9/22/2022,MCO,Air Carrier,B752 - Boeing 757-200,11,0.13,3.49,200,0,46.83699169,0,1257.39
206,9/22/2022,MEM,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,594.0700318,573.6705183,15948.5,15400.85
207,9/22/2022,MIA,Air Carrier,B752 - Boeing 757-200,6,0.13,3.49,200,167.367911,207.2844794,4493.18,5564.79
208,9/22/2022,MSY,Air Carrier,B752 - Boeing 757-200,7,0.13,3.49,200,478.1618707,482.6873038,12836.81,12958.3
209,9/22/2022,RSW,Air Carrier,B752 - Boeing 757-200,7,0.13,3.49,200,116.2419788,162.9839277,3120.65,4375.49
210,9/22/2022,TPA,Air Carrier,B752 - Boeing 757-200,11,0.13,3.49,200,70.35989854,106.1965662,1888.89,2850.97
211,9/23/2022,ATL,Air Carrier,B752 - Boeing 757-200,133,0.13,3.49,200,351.4968047,318.6082765,9436.34,8553.41
212,9/23/2022,BNA,Air Carrier,B752 - Boeing 757-200,2,0.13,3.49,200,536.1061218,504.3115991,14392.39,13538.83
213,9/23/2022,CHS,Air Carrier,B752 - Boeing 757-200,4,0.13,3.49,200,276.0902329,229.3231099,7411.96,6156.44
214,9/23/2022,FLL,Air Carrier,B752 - Boeing 757-200,9,0.13,3.49,200,154.4543168,192.6778018,4146.5,5172.66
215,9/23/2022,MCO,Air Carrier,B752 - Boeing 757-200,12,0.13,3.49,200,0,46.83699169,0,1257.39
216,9/23/2022,MEM,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,594.0700318,573.6705183,15948.5,15400.85
217,9/23/2022,MIA,Air Carrier,B752 - Boeing 757-200,7,0.13,3.49,200,167.367911,207.2844794,4493.18,5564.79
218,9/23/2022,MSY,Air Carrier,B752 - Boeing 757-200,9,0.13,3.49,200,478.1618707,482.6873038,12836.81,12958.3
219,9/23/2022,RSW,Air Carrier,B752 - Boeing 757-200,7,0.13,3.49,200,116.2419788,162.9839277,3120.65,4375.49
220,9/23/2022,SAV,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,222.0016645,177.1378193,5959.89,4755.47
221,9/23/2022,TPA,Air Carrier,B752 - Boeing 757-200,11,0.13,3.49,200,70.35989854,106.1965662,1888.89,2850.97
222,9/24/2022,ATL,Air Carrier,B752 - Boeing 757-200,113,0.13,3.49,200,351.4968047,318.6082765,9436.34,8553.41
223,9/24/2022,BNA,Air Carrier,B752 - Boeing 757-200,2,0.13,3.49,200,536.1061218,504.3115991,14392.39,13538.83
224,9/24/2022,CHS,Air Carrier,B752 - Boeing 757-200,4,0.13,3.49,200,276.0902329,229.3231099,7411.96,6156.44
225,9/24/2022,FLL,Air Carrier,B752 - Boeing 757-200,8,0.13,3.49,200,154.4543168,192.6778018,4146.5,5172.66
226,9/24/2022,MCO,Air Carrier,B752 - Boeing 757-200,11,0.13,3.49,200,0,46.83699169,0,1257.39
227,9/24/2022,MEM,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,594.0700318,573.6705183,15948.5,15400.85
228,9/24/2022,MIA,Air Carrier,B752 - Boeing 757-200,6,0.13,3.49,200,167.367911,207.2844794,4493.18,5564.79
229,9/24/2022,MSY,Air Carrier,B752 - Boeing 757-200,6,0.13,3.49,200,478.1618707,482.6873038,12836.81,12958.3
230,9/24/2022,RSW,Air Carrier,B752 - Boeing 757-200,7,0.13,3.49,200,116.2419788,162.9839277,3120.65,4375.49
231,9/24/2022,SAV,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,222.0016645,177.1378193,5959.89,4755.47
232,9/24/2022,TPA,Air Carrier,B752 - Boeing 757-200,10,0.13,3.49,200,70.35989854,106.1965662,1888.89,2850.97
233,9/25/2022,ATL,Air Carrier,B752 - Boeing 757-200,129,0.13,3.49,200,351.4968047,318.6082765,9436.34,8553.41
234,9/25/2022,BNA,Air Carrier,B752 - Boeing 757-200,3,0.13,3.49,200,536.1061218,504.3115991,14392.39,13538.83
235,9/25/2022,CHS,Air Carrier,B752 - Boeing 757-200,4,0.13,3.49,200,276.0902329,229.3231099,7411.96,6156.44
236,9/25/2022,FLL,Air Carrier,B752 - Boeing 757-200,8,0.13,3.49,200,154.4543168,192.6778018,4146.5,5172.66
237,9/25/2022,MCO,Air Carrier,B752 - Boeing 757-200,11,0.13,3.49,200,0,46.83699169,0,1257.39
238,9/25/2022,MEM,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,594.0700318,573.6705183,15948.5,15400.85
239,9/25/2022,MIA,Air Carrier,B752 - Boeing 757-200,8,0.13,3.49,200,167.367911,207.2844794,4493.18,5564.79
240,9/25/2022,MSY,Air Carrier,B752 - Boeing 757-200,6,0.13,3.49,200,478.1618707,482.6873038,12836.81,12958.3
241,9/25/2022,RSW,Air Carrier,B752 - Boeing 757-200,7,0.13,3.49,200,116.2419788,162.9839277,3120.65,4375.49
242,9/25/2022,TPA,Air Carrier,B752 - Boeing 757-200,12,0.13,3.49,200,70.35989854,106.1965662,1888.89,2850.97
243,9/26/2022,ATL,Air Carrier,B752 - Boeing 757-200,128,0.13,3.49,200,351.4968047,318.6082765,9436.34,8553.41
244,9/26/2022,BNA,Air Carrier,B752 - Boeing 757-200,3,0.13,3.49,200,536.1061218,504.3115991,14392.39,13538.83
245,9/26/2022,CHS,Air Carrier,B752 - Boeing 757-200,5,0.13,3.49,200,276.0902329,229.3231099,7411.96,6156.44
246,9/26/2022,FLL,Air Carrier,B752 - Boeing 757-200,10,0.13,3.49,200,154.4543168,192.6778018,4146.5,5172.66
247,9/26/2022,MCO,Air Carrier,B752 - Boeing 757-200,12,0.13,3.49,200,0,46.83699169,0,1257.39
248,9/26/2022,MEM,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,594.0700318,573.6705183,15948.5,15400.85
249,9/26/2022,MIA,Air Carrier,B752 - Boeing 757-200,6,0.13,3.49,200,167.367911,207.2844794,4493.18,5564.79
250,9/26/2022,MSY,Air Carrier,B752 - Boeing 757-200,7,0.13,3.49,200,478.1618707,482.6873038,12836.81,12958.3
251,9/26/2022,RSW,Air Carrier,B752 - Boeing 757-200,7,0.13,3.49,200,116.2419788,162.9839277,3120.65,4375.49
252,9/26/2022,SAV,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,222.0016645,177.1378193,5959.89,4755.47
253,9/26/2022,TPA,Air Carrier,B752 - Boeing 757-200,11,0.13,3.49,200,70.35989854,106.1965662,1888.89,2850.97
254,9/27/2022,ATL,Air Carrier,B752 - Boeing 757-200,102,0.13,3.49,200,351.4968047,318.6082765,9436.34,8553.41
255,9/27/2022,BNA,Air Carrier,B752 - Boeing 757-200,3,0.13,3.49,200,536.1061218,504.3115991,14392.39,13538.83
256,9/27/2022,CHS,Air Carrier,B752 - Boeing 757-200,3,0.13,3.49,200,276.0902329,229.3231099,7411.96,6156.44
257,9/27/2022,FLL,Air Carrier,B752 - Boeing 757-200,9,0.13,3.49,200,154.4543168,192.6778018,4146.5,5172.66
258,9/27/2022,MCO,Air Carrier,B752 - Boeing 757-200,11,0.13,3.49,200,0,46.83699169,0,1257.39
259,9/27/2022,MEM,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,594.0700318,573.6705183,15948.5,15400.85
260,9/27/2022,MIA,Air Carrier,B752 - Boeing 757-200,6,0.13,3.49,200,167.367911,207.2844794,4493.18,5564.79
261,9/27/2022,MSY,Air Carrier,B752 - Boeing 757-200,8,0.13,3.49,200,478.1618707,482.6873038,12836.81,12958.3
262,9/27/2022,RSW,Air Carrier,B752 - Boeing 757-200,7,0.13,3.49,200,116.2419788,162.9839277,3120.65,4375.49
263,9/27/2022,SAV,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,222.0016645,177.1378193,5959.89,4755.47
264,9/27/2022,TPA,Air Carrier,B752 - Boeing 757-200,9,0.13,3.49,200,70.35989854,106.1965662,1888.89,2850.97
265,9/28/2022,ATL,Air Carrier,B752 - Boeing 757-200,82,0.13,3.49,200,351.4968047,318.6082765,9436.34,8553.41
266,9/28/2022,BNA,Air Carrier,B752 - Boeing 757-200,3,0.13,3.49,200,536.1061218,504.3115991,14392.39,13538.83
267,9/28/2022,CHS,Air Carrier,B752 - Boeing 757-200,3,0.13,3.49,200,276.0902329,229.3231099,7411.96,6156.44
268,9/28/2022,FLL,Air Carrier,B752 - Boeing 757-200,9,0.13,3.49,200,154.4543168,192.6778018,4146.5,5172.66
269,9/28/2022,MCO,Air Carrier,B752 - Boeing 757-200,2,0.13,3.49,200,0,46.83699169,0,1257.39
270,9/28/2022,MEM,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,594.0700318,573.6705183,15948.5,15400.85
271,9/28/2022,MIA,Air Carrier,B752 - Boeing 757-200,6,0.13,3.49,200,167.367911,207.2844794,4493.18,5564.79
272,9/28/2022,MSY,Air Carrier,B752 - Boeing 757-200,8,0.13,3.49,200,478.1618707,482.6873038,12836.81,12958.3
273,9/29/2022,ATL,Air Carrier,B752 - Boeing 757-200,85,0.13,3.49,200,351.4968047,318.6082765,9436.34,8553.41
274,9/29/2022,BNA,Air Carrier,B752 - Boeing 757-200,2,0.13,3.49,200,536.1061218,504.3115991,14392.39,13538.83
275,9/29/2022,CHS,Air Carrier,B752 - Boeing 757-200,4,0.13,3.49,200,276.0902329,229.3231099,7411.96,6156.44
276,9/29/2022,FLL,Air Carrier,B752 - Boeing 757-200,9,0.13,3.49,200,154.4543168,192.6778018,4146.5,5172.66
277,9/29/2022,MEM,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,594.0700318,573.6705183,15948.5,15400.85
278,9/29/2022,MIA,Air Carrier,B752 - Boeing 757-200,6,0.13,3.49,200,167.367911,207.2844794,4493.18,5564.79
279,9/29/2022,MSY,Air Carrier,B752 - Boeing 757-200,7,0.13,3.49,200,478.1618707,482.6873038,12836.81,12958.3
280,9/30/2022,ATL,Air Carrier,B752 - Boeing 757-200,108,0.13,3.49,200,351.4968047,318.6082765,9436.34,8553.41
281,9/30/2022,BNA,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,536.1061218,504.3115991,14392.39,13538.83
282,9/30/2022,FLL,Air Carrier,B752 - Boeing 757-200,9,0.13,3.49,200,154.4543168,192.6778018,4146.5,5172.66
283,9/30/2022,IAH,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,740.6326352,746.6311445,19883.14,20044.17
284,9/30/2022,MCO,Air Carrier,B752 - Boeing 757-200,4,0.13,3.49,200,0,46.83699169,0,1257.39
285,9/30/2022,MEM,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,594.0700318,573.6705183,15948.5,15400.85
286,9/30/2022,MIA,Air Carrier,B752 - Boeing 757-200,8,0.13,3.49,200,167.367911,207.2844794,4493.18,5564.79
287,9/30/2022,MSY,Air Carrier,B752 - Boeing 757-200,9,0.13,3.49,200,478.1618707,482.6873038,12836.81,12958.3
288,9/30/2022,SAV,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,222.0016645,177.1378193,5959.89,4755.47
289,9/30/2022,TPA,Air Carrier,B752 - Boeing 757-200,6,0.13,3.49,200,70.35989854,106.1965662,1888.89,2850.97
290,10/1/2022,ATL,Air Carrier,B752 - Boeing 757-200,95,0.13,3.49,200,351.4968047,318.6082765,9436.34,8553.41
291,10/1/2022,BNA,Air Carrier,B752 - Boeing 757-200,3,0.13,3.49,200,536.1061218,504.3115991,14392.39,13538.83
292,10/1/2022,CHS,Air Carrier,B752 - Boeing 757-200,2,0.13,3.49,200,276.0902329,229.3231099,7411.96,6156.44
293,10/1/2022,CLT,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,407.667284,362.3375507,10944.3,9727.37
294,10/1/2022,FLL,Air Carrier,B752 - Boeing 757-200,9,0.13,3.49,200,154.4543168,192.6778018,4146.5,5172.66
295,10/1/2022,IAH,Air Carrier,B752 - Boeing 757-200,2,0.13,3.49,200,740.6326352,746.6311445,19883.14,20044.17
296,10/1/2022,MCO,Air Carrier,B752 - Boeing 757-200,12,0.13,3.49,200,0,46.83699169,0,1257.39
297,10/1/2022,MEM,Air Carrier,B752 - Boeing 757-200,2,0.13,3.49,200,594.0700318,573.6705183,15948.5,15400.85
298,10/1/2022,MIA,Air Carrier,B752 - Boeing 757-200,4,0.13,3.49,200,167.367911,207.2844794,4493.18,5564.79
299,10/1/2022,MSY,Air Carrier,B752 - Boeing 757-200,7,0.13,3.49,200,478.1618707,482.6873038,12836.81,12958.3
300,10/1/2022,RSW,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,116.2419788,162.9839277,3120.65,4375.49
301,10/1/2022,SAT,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,902.9653752,910.5568507,24241.15,24444.95
302,10/1/2022,SAV,Air Carrier,B752 - Boeing 757-200,1,0.13,3.49,200,222.0016645,177.1378193,5959.89,4755.47
303,10/1/2022,TPA,Air Carrier,B752 - Boeing 757-200,10,0.13,3.49,200,70.35989854,106.1965662,1888.89,2850.97
304,9/21/2022,ATL,Air Carrier,B753 - Boeing 757-300,14,0.12,3.49,240,351.4968047,318.6082765,10222.7,9266.19
305,9/21/2022,FLL,Air Carrier,B753 - Boeing 757-300,1,0.12,3.49,240,154.4543168,192.6778018,4492.05,5603.71
306,9/21/2022,IAH,Air Carrier,B753 - Boeing 757-300,3,0.12,3.49,240,740.6326352,746.6311445,21540.07,21714.52
307,9/21/2022,MCO,Air Carrier,B753 - Boeing 757-300,2,0.12,3.49,240,0,46.83699169,0,1362.18
308,9/22/2022,ATL,Air Carrier,B753 - Boeing 757-300,15,0.12,3.49,240,351.4968047,318.6082765,10222.7,9266.19
309,9/22/2022,DFW,Air Carrier,B753 - Boeing 757-300,1,0.12,3.49,240,854.5964742,850.9932531,24854.51,24749.72
310,9/22/2022,FLL,Air Carrier,B753 - Boeing 757-300,1,0.12,3.49,240,154.4543168,192.6778018,4492.05,5603.71
311,9/22/2022,IAH,Air Carrier,B753 - Boeing 757-300,3,0.12,3.49,240,740.6326352,746.6311445,21540.07,21714.52
312,9/22/2022,MCO,Air Carrier,B753 - Boeing 757-300,2,0.12,3.49,240,0,46.83699169,0,1362.18
313,9/23/2022,ATL,Air Carrier,B753 - Boeing 757-300,17,0.12,3.49,240,351.4968047,318.6082765,10222.7,9266.19
314,9/23/2022,FLL,Air Carrier,B753 - Boeing 757-300,1,0.12,3.49,240,154.4543168,192.6778018,4492.05,5603.71
315,9/23/2022,IAH,Air Carrier,B753 - Boeing 757-300,1,0.12,3.49,240,740.6326352,746.6311445,21540.07,21714.52
316,9/23/2022,MCO,Air Carrier,B753 - Boeing 757-300,3,0.12,3.49,240,0,46.83699169,0,1362.18
317,9/24/2022,ATL,Air Carrier,B753 - Boeing 757-300,16,0.12,3.49,240,351.4968047,318.6082765,10222.7,9266.19
318,9/24/2022,FLL,Air Carrier,B753 - Boeing 757-300,1,0.12,3.49,240,154.4543168,192.6778018,4492.05,5603.71
319,9/24/2022,IAH,Air Carrier,B753 - Boeing 757-300,3,0.12,3.49,240,740.6326352,746.6311445,21540.07,21714.52
320,9/24/2022,MCO,Air Carrier,B753 - Boeing 757-300,4,0.12,3.49,240,0,46.83699169,0,1362.18
321,9/25/2022,ATL,Air Carrier,B753 - Boeing 757-300,15,0.12,3.49,240,351.4968047,318.6082765,10222.7,9266.19
322,9/25/2022,FLL,Air Carrier,B753 - Boeing 757-300,1,0.12,3.49,240,154.4543168,192.6778018,4492.05,5603.71
323,9/25/2022,IAH,Air Carrier,B753 - Boeing 757-300,3,0.12,3.49,240,740.6326352,746.6311445,21540.07,21714.52
324,9/25/2022,MCO,Air Carrier,B753 - Boeing 757-300,4,0.12,3.49,240,0,46.83699169,0,1362.18
325,9/26/2022,ATL,Air Carrier,B753 - Boeing 757-300,17,0.12,3.49,240,351.4968047,318.6082765,10222.7,9266.19
326,9/26/2022,FLL,Air Carrier,B753 - Boeing 757-300,1,0.12,3.49,240,154.4543168,192.6778018,4492.05,5603.71
327,9/26/2022,IAH,Air Carrier,B753 - Boeing 757-300,3,0.12,3.49,240,740.6326352,746.6311445,21540.07,21714.52
328,9/26/2022,MCO,Air Carrier,B753 - Boeing 757-300,5,0.12,3.49,240,0,46.83699169,0,1362.18
329,9/27/2022,ATL,Air Carrier,B753 - Boeing 757-300,18,0.12,3.49,240,351.4968047,318.6082765,10222.7,9266.19
330,9/27/2022,FLL,Air Carrier,B753 - Boeing 757-300,1,0.12,3.49,240,154.4543168,192.6778018,4492.05,5603.71
331,9/27/2022,IAH,Air Carrier,B753 - Boeing 757-300,3,0.12,3.49,240,740.6326352,746.6311445,21540.07,21714.52
332,9/27/2022,MCO,Air Carrier,B753 - Boeing 757-300,4,0.12,3.49,240,0,46.83699169,0,1362.18
333,9/27/2022,TPA,Air Carrier,B753 - Boeing 757-300,1,0.12,3.49,240,70.35989854,106.1965662,2046.3,3088.55
334,9/28/2022,ATL,Air Carrier,B753 - Boeing 757-300,14,0.12,3.49,240,351.4968047,318.6082765,10222.7,9266.19
335,9/28/2022,IAH,Air Carrier,B753 - Boeing 757-300,3,0.12,3.49,240,740.6326352,746.6311445,21540.07,21714.52
336,9/28/2022,MCO,Air Carrier,B753 - Boeing 757-300,3,0.12,3.49,240,0,46.83699169,0,1362.18
337,9/29/2022,ATL,Air Carrier,B753 - Boeing 757-300,15,0.12,3.49,240,351.4968047,318.6082765,10222.7,9266.19
338,9/29/2022,FLL,Air Carrier,B753 - Boeing 757-300,1,0.12,3.49,240,154.4543168,192.6778018,4492.05,5603.71
339,9/29/2022,IAH,Air Carrier,B753 - Boeing 757-300,2,0.12,3.49,240,740.6326352,746.6311445,21540.07,21714.52
340,9/30/2022,ATL,Air Carrier,B753 - Boeing 757-300,17,0.12,3.49,240,351.4968047,318.6082765,10222.7,9266.19
341,9/30/2022,FLL,Air Carrier,B753 - Boeing 757-300,1,0.12,3.49,240,154.4543168,192.6778018,4492.05,5603.71
342,9/30/2022,IAH,Air Carrier,B753 - Boeing 757-300,3,0.12,3.49,240,740.6326352,746.6311445,21540.07,21714.52
343,9/30/2022,MCO,Air Carrier,B753 - Boeing 757-300,1,0.12,3.49,240,0,46.83699169,0,1362.18
344,9/30/2022,TPA,Air Carrier,B753 - Boeing 757-300,1,0.12,3.49,240,70.35989854,106.1965662,2046.3,3088.55
345,10/1/2022,ATL,Air Carrier,B753 - Boeing 757-300,17,0.12,3.49,240,351.4968047,318.6082765,10222.7,9266.19
346,10/1/2022,FLL,Air Carrier,B753 - Boeing 757-300,1,0.12,3.49,240,154.4543168,192.6778018,4492.05,5603.71
347,10/1/2022,IAH,Air Carrier,B753 - Boeing 757-300,3,0.12,3.49,240,740.6326352,746.6311445,21540.07,21714.52
348,10/1/2022,MCO,Air Carrier,B753 - Boeing 757-300,5,0.12,3.49,240,0,46.83699169,0,1362.18
349,9/21/2022,ATL,Air Carrier,A20N - Airbus A320 Neo,31,0.15,3.49,165,351.4968047,318.6082765,8178.16,7412.95
350,9/21/2022,AUS,Air Carrier,A20N - Airbus A320 Neo,1,0.15,3.49,165,862.3434944,867.8364095,20063.86,20191.66
351,9/21/2022,BNA,Air Carrier,A20N - Airbus A320 Neo,5,0.15,3.49,165,536.1061218,504.3115991,12473.4,11733.65
352,9/21/2022,CLT,Air Carrier,A20N - Airbus A320 Neo,3,0.15,3.49,165,407.667284,362.3375507,9485.06,8430.39
353,9/21/2022,DFW,Air Carrier,A20N - Airbus A320 Neo,22,0.15,3.49,165,854.5964742,850.9932531,19883.61,19799.78
354,9/21/2022,FLL,Air Carrier,A20N - Airbus A320 Neo,25,0.15,3.49,165,154.4543168,192.6778018,3593.64,4482.97
355,9/21/2022,IAH,Air Carrier,A20N - Airbus A320 Neo,7,0.15,3.49,165,740.6326352,746.6311445,17232.05,17371.62
356,9/21/2022,MCO,Air Carrier,A20N - Airbus A320 Neo,29,0.15,3.49,165,0,46.83699169,0,1089.74
357,9/21/2022,MEM,Air Carrier,A20N - Airbus A320 Neo,1,0.15,3.49,165,594.0700318,573.6705183,13822.03,13347.4
358,9/21/2022,MIA,Air Carrier,A20N - Airbus A320 Neo,8,0.15,3.49,165,167.367911,207.2844794,3894.09,4822.82
359,9/21/2022,MSY,Air Carrier,A20N - Airbus A320 Neo,7,0.15,3.49,165,478.1618707,482.6873038,11125.23,11230.52
360,9/21/2022,MYR,Air Carrier,A20N - Airbus A320 Neo,1,0.15,3.49,165,338.0165766,291.3378723,7864.52,6778.46
361,9/21/2022,RSW,Air Carrier,A20N - Airbus A320 Neo,3,0.15,3.49,165,116.2419788,162.9839277,2704.56,3792.09
362,9/21/2022,SAT,Air Carrier,A20N - Airbus A320 Neo,1,0.15,3.49,165,902.9653752,910.5568507,21008.99,21185.62
363,9/21/2022,TPA,Air Carrier,A20N - Airbus A320 Neo,12,0.15,3.49,165,70.35989854,106.1965662,1637.04,2470.84
364,9/22/2022,ATL,Air Carrier,A20N - Airbus A320 Neo,31,0.15,3.49,165,351.4968047,318.6082765,8178.16,7412.95
365,9/22/2022,AUS,Air Carrier,A20N - Airbus A320 Neo,3,0.15,3.49,165,862.3434944,867.8364095,20063.86,20191.66
366,9/22/2022,BNA,Air Carrier,A20N - Airbus A320 Neo,5,0.15,3.49,165,536.1061218,504.3115991,12473.4,11733.65
367,9/22/2022,CLT,Air Carrier,A20N - Airbus A320 Neo,3,0.15,3.49,165,407.667284,362.3375507,9485.06,8430.39
368,9/22/2022,DFW,Air Carrier,A20N - Airbus A320 Neo,15,0.15,3.49,165,854.5964742,850.9932531,19883.61,19799.78
369,9/22/2022,FLL,Air Carrier,A20N - Airbus A320 Neo,25,0.15,3.49,165,154.4543168,192.6778018,3593.64,4482.97
370,9/22/2022,IAH,Air Carrier,A20N - Airbus A320 Neo,6,0.15,3.49,165,740.6326352,746.6311445,17232.05,17371.62
371,9/22/2022,MCO,Air Carrier,A20N - Airbus A320 Neo,27,0.15,3.49,165,0,46.83699169,0,1089.74
372,9/22/2022,MEM,Air Carrier,A20N - Airbus A320 Neo,2,0.15,3.49,165,594.0700318,573.6705183,13822.03,13347.4
373,9/22/2022,MIA,Air Carrier,A20N - Airbus A320 Neo,8,0.15,3.49,165,167.367911,207.2844794,3894.09,4822.82
374,9/22/2022,MSY,Air Carrier,A20N - Airbus A320 Neo,4,0.15,3.49,165,478.1618707,482.6873038,11125.23,11230.52
375,9/22/2022,MYR,Air Carrier,A20N - Airbus A320 Neo,3,0.15,3.49,165,338.0165766,291.3378723,7864.52,6778.46
376,9/22/2022,RSW,Air Carrier,A20N - Airbus A320 Neo,2,0.15,3.49,165,116.2419788,162.9839277,2704.56,3792.09
377,9/22/2022,SAT,Air Carrier,A20N - Airbus A320 Neo,2,0.15,3.49,165,902.9653752,910.5568507,21008.99,21185.62
378,9/22/2022,TPA,Air Carrier,A20N - Airbus A320 Neo,12,0.15,3.49,165,70.35989854,106.1965662,1637.04,2470.84
379,9/23/2022,ATL,Air Carrier,A20N - Airbus A320 Neo,35,0.15,3.49,165,351.4968047,318.6082765,8178.16,7412.95
380,9/23/2022,BNA,Air Carrier,A20N - Airbus A320 Neo,5,0.15,3.49,165,536.1061218,504.3115991,12473.4,11733.65
381,9/23/2022,CLT,Air Carrier,A20N - Airbus A320 Neo,4,0.15,3.49,165,407.667284,362.3375507,9485.06,8430.39
382,9/23/2022,DFW,Air Carrier,A20N - Airbus A320 Neo,20,0.15,3.49,165,854.5964742,850.9932531,19883.61,19799.78
383,9/23/2022,FLL,Air Carrier,A20N - Airbus A320 Neo,24,0.15,3.49,165,154.4543168,192.6778018,3593.64,4482.97
384,9/23/2022,IAH,Air Carrier,A20N - Airbus A320 Neo,10,0.15,3.49,165,740.6326352,746.6311445,17232.05,17371.62
385,9/23/2022,MCO,Air Carrier,A20N - Airbus A320 Neo,40,0.15,3.49,165,0,46.83699169,0,1089.74
386,9/23/2022,MEM,Air Carrier,A20N - Airbus A320 Neo,2,0.15,3.49,165,594.0700318,573.6705183,13822.03,13347.4
387,9/23/2022,MIA,Air Carrier,A20N - Airbus A320 Neo,10,0.15,3.49,165,167.367911,207.2844794,3894.09,4822.82
388,9/23/2022,MSY,Air Carrier,A20N - Airbus A320 Neo,10,0.15,3.49,165,478.1618707,482.6873038,11125.23,11230.52
389,9/23/2022,MYR,Air Carrier,A20N - Airbus A320 Neo,3,0.15,3.49,165,338.0165766,291.3378723,7864.52,6778.46
390,9/23/2022,RSW,Air Carrier,A20N - Airbus A320 Neo,2,0.15,3.49,165,116.2419788,162.9839277,2704.56,3792.09
391,9/23/2022,SAT,Air Carrier,A20N - Airbus A320 Neo,4,0.15,3.49,165,902.9653752,910.5568507,21008.99,21185.62
392,9/23/2022,TPA,Air Carrier,A20N - Airbus A320 Neo,15,0.15,3.49,165,70.35989854,106.1965662,1637.04,2470.84
393,9/24/2022,ATL,Air Carrier,A20N - Airbus A320 Neo,32,0.15,3.49,165,351.4968047,318.6082765,8178.16,7412.95
394,9/24/2022,AUS,Air Carrier,A20N - Airbus A320 Neo,1,0.15,3.49,165,862.3434944,867.8364095,20063.86,20191.66
395,9/24/2022,BNA,Air Carrier,A20N - Airbus A320 Neo,5,0.15,3.49,165,536.1061218,504.3115991,12473.4,11733.65
396,9/24/2022,CLT,Air Carrier,A20N - Airbus A320 Neo,4,0.15,3.49,165,407.667284,362.3375507,9485.06,8430.39
397,9/24/2022,DFW,Air Carrier,A20N - Airbus A320 Neo,22,0.15,3.49,165,854.5964742,850.9932531,19883.61,19799.78
398,9/24/2022,FLL,Air Carrier,A20N - Airbus A320 Neo,25,0.15,3.49,165,154.4543168,192.6778018,3593.64,4482.97
399,9/24/2022,IAH,Air Carrier,A20N - Airbus A320 Neo,9,0.15,3.49,165,740.6326352,746.6311445,17232.05,17371.62
400,9/24/2022,MCO,Air Carrier,A20N - Airbus A320 Neo,26,0.15,3.49,165,0,46.83699169,0,1089.74
401,9/24/2022,MEM,Air Carrier,A20N - Airbus A320 Neo,1,0.15,3.49,165,594.0700318,573.6705183,13822.03,13347.4
402,9/24/2022,MIA,Air Carrier,A20N - Airbus A320 Neo,10,0.15,3.49,165,167.367911,207.2844794,3894.09,4822.82
403,9/24/2022,MSY,Air Carrier,A20N - Airbus A320 Neo,4,0.15,3.49,165,478.1618707,482.6873038,11125.23,11230.52
404,9/24/2022,MYR,Air Carrier,A20N - Airbus A320 Neo,3,0.15,3.49,165,338.0165766,291.3378723,7864.52,6778.46
405,9/24/2022,RSW,Air Carrier,A20N - Airbus A320 Neo,2,0.15,3.49,165,116.2419788,162.9839277,2704.56,3792.09
